#,FOIAID,name,active,agency,official name,npi,station number,state,facility type,visn,parent,taxonomy
1622,4-1622,STONY BROOK,False,VA,Stony Brook,NY STNB,,632DT,NEW YORK,STNB,VISN 3,NORTHPORT,
1623,4-1623,PLAINVIEW,False,VA,Plainview,NY CBOC,1013955566,632GA,NEW YORK,CBOC,VISN 3,NORTHPORT,Ambulatory Health Care Facilities
1624,4-1624,LYNBROOK,False,VA,Lynbrook,NY ORC,1821044116,632HA,NEW YORK,ORC,VISN 3,NORTHPORT,Ambulatory Health Care Facilities
1625,4-1625,RIVERHEAD,False,VA,Riverhead,NY ORC,1841238862,632HB,NEW YORK,ORC,VISN 3,NORTHPORT,Ambulatory Health Care Facilities
1626,4-1626,ISLIP,False,VA,Islip,NY ORC,1215982897,632HC,NEW YORK,ORC,VISN 3,NORTHPORT,Ambulatory Health Care Facilities
1627,4-1627,PATCHOGUE,False,VA,Patchogue,NY ORC,1700820438,632HD,NEW YORK,ORC,VISN 3,NORTHPORT,Ambulatory Health Care Facilities
1628,4-1628,MT. SINAI,False,VA,Mt. Sinai,NY ORC,,632HE,NEW YORK,ORC,VISN 3,NORTHPORT,
1629,4-1629,LINDENHURST,False,VA,Lindenhurst,NY ORC,1902852023,632HF,NEW YORK,ORC,VISN 3,NORTHPORT,Ambulatory Health Care Facilities
1630,4-1630,ZZ HICKSVILLE ORC,True,VA,Hicksville,NY ORC,,632HG,NEW YORK,ORC,,,
1631,4-1631,SAYVILLE,False,VA,Sayville,NY ORC,,632HH,NEW YORK,ORC,VISN 3,NORTHPORT,
1632,4-1632,NOR-PRRTP,False,VA,Northport,NY PRRTP,,632PA,NEW YORK,PRRTP,VISN 3,NORTHPORT,
1633,4-1633,ZZ CLAREMORE,True,VA,ZZ CLAREMORE,,635DY,OKLAHOMA,STNB,,,
1634,4-1634,WICHITA FALLS (CBOC),False,VA,WICHITA FALLS CBOC VETERANS CLINIC OF NORTH TEXAS,1275573016,635GB,TEXAS,CBOC,VISN 16,OKLAHOMA CITY VAMC,Ambulatory Health Care Facilities
1635,4-1635,CLINTON (ORC),False,VA,CLINTON VETERANS CENTER,1588619001,635HA,OKLAHOMA,ORC,VISN 16,OKLAHOMA CITY VAMC,Ambulatory Health Care Facilities
1636,4-1636,ARDMORE (ORC),False,VA,ARDMORE VETERANS CENTER CLINIC,1780635128,635HB,OKLAHOMA,ORC,VISN 16,OKLAHOMA CITY VAMC,Ambulatory Health Care Facilities
1637,4-1637,OKLAHOMA CITY (PRRTP),False,VA,OKLAHOMA CITY PRRTP,,635PA,OKLAHOMA,PRRTP,VISN 16,OKLAHOMA CITY VAMC,
1638,4-1638,VA NWIHS, GRAND ISLAND DIV,False,VA,,1518912278,636A4,NEBRASKA,VAMC,VISN 23,VA NWIHS, OMAHA DIVISION,Ambulatory Health Care Facilities
1639,4-1639,VA NWIHS, LINCOLN DIVISION,False,VA,VA CENTRAL PLAINS HEALTH NETWORK - LINCOLN DIVISION,1649211061,636A5,NEBRASKA,CBOC,VISN 23,VA NWIHS, OMAHA DIVISION,Ambulatory Health Care Facilities
1640,4-1640,VA CIHS, DES MOINES DIVISION,False,VA,VA CENTRAL PLAINS HEALTH NETWORK,1184673949,636A6,IOWA,VAMC,VISN 23,VA NWIHS, OMAHA DIVISION,Hospitals
1641,4-1641,VA CIHS, KNOXVILLE DIVISION,False,VA,KNOXVILLE DIVISION,1982653010,636A7,IOWA,VAMC,VISN 23,VA NWIHS, OMAHA DIVISION,Hospitals
1642,4-1642,IOWA CITY VAMC,False,VA,VA CENTRAL PLAINS HEALTH NETWORK - IOWA CITY DIVISION,1578512687,636A8,IOWA,VAMC,VISN 23,VA NWIHS, OMAHA DIVISION,Hospitals
1643,4-1643,VA DOM DES MOINES,False,VA,DES MOINES VA DOMICILIARY,,636BU,IOWA,DOM,VISN 23,VA NWIHS, OMAHA DIVISION,
1644,4-1644,VA DOM KNOXVILLE,False,VA,KNOXVILLE VA DOMICILIARY,,636BV,IOWA,DOM,VISN 23,VA NWIHS, OMAHA DIVISION,
1645,4-1645,OFFUTT AFB-BELLEVUE,False,AIR FORCE,BELLEVUE (OFFUTT AFB),,636CZ,NEBRASKA,USAF,VISN 23,VA NWIHS, OMAHA DIVISION,
1646,4-1646,OMAHA STATE VET HOME,False,VA,Thomas Fitzgerald State Nursing Home,,636DT,NEBRASKA,STNB,VISN 23,VA NWIHS, OMAHA DIVISION,
1647,4-1647,GRAND ISLAND STATE VET HOME,False,VA,Grand Island Nebraska State Veterans Home,,636DU,NEBRASKA,STDM,VISN 23,VA NWIHS, OMAHA DIVISION,
1648,4-1648,NORFOLK STATE VET HOME,False,VA,NORFOLK NEBRASKA STATE VETERANS HOME,,636DV,NEBRASKA,STDM,VISN 23,VA NWIHS, OMAHA DIVISION,
1649,4-1649,MARSHALLTOWN STATE DOM,False,VA,MARSHALLTOWN STATE DOMICILIARY,,636DW,IOWA,STDM,VISN 23,VA NWIHS, OMAHA DIVISION,
1650,4-1650,QUINCY STATE DOM,False,VA,QUINCY VA DOMICILIARY,,636DX,ILLINOIS,SVH,VISN 23,VA NWIHS, OMAHA DIVISION,
1651,4-1651,MARSHALLTOWN STATE VET HOME,False,VA,MARSHALLTOWN STATE HOME,,636EL,IOWA,STNB,VISN 23,VA NWIHS, OMAHA DIVISION,
1652,4-1652,QUINCY STATE VET HOME,False,VA,QUINCY STATE HOME,,636EM,ILLINOIS,STDM,VISN 23,VA NWIHS, OMAHA DIVISION,
1653,4-1653,NORFOLK CBOC,False,VA,NORFOLK CBOC,1184661639,636GA,NEBRASKA,CBOC,VISN 23,VA NWIHS, OMAHA DIVISION,Ambulatory Health Care Facilities
1654,4-1654,NORTH PLATTE CBOC,False,VA,NORTH PLATTE CBOC,1841238474,636GB,NEBRASKA,CBOC,VISN 23,VA NWIHS, OMAHA DIVISION,Ambulatory Health Care Facilities
1655,4-1655,MASON CITY CBOC,False,VA,MASON CITY COMMINITY BASED OUTPATIENT CLINIC,1528005402,636GC,IOWA,CBOC,VISN 23,VA NWIHS, OMAHA DIVISION,Ambulatory Health Care Facilities
1656,4-1656,MARSHALLTOWN CBOC,False,VA,MARSHALLTOWN COMMUNITY BASED OUTPATIENT CLINIC,,636GD,IOWA,CBOC,VISN 23,VA NWIHS, OMAHA DIVISION,
1657,4-1657,OTTUMWA CBOC,False,VA,OTTUMWA COMMUNITY BASED OUTPATIENT CLINIC,,636GE,IOWA,CBOC,VISN 23,VA NWIHS, OMAHA DIVISION,
1658,4-1658,BETTENDORF CBOC,False,VA,BETTENDORF COMMUNITY BASED OUTPATIENT CLINIC,1861443590,636GF,IOWA,CBOC,VISN 23,VA NWIHS, OMAHA DIVISION,Ambulatory Health Care Facilities
1659,4-1659,QUINCY CBOC,False,VA,QUINCY COMMUNITY BASED OUTPATIENT CLINIC,1629016845,636GG,ILLINOIS,CBOC,VISN 23,VA NWIHS, OMAHA DIVISION,Ambulatory Health Care Facilities
1660,4-1660,WATERLOO CBOC,False,VA,WATERLOO COMMUNITY BASED OUTPATIENT CLINIC,1134169592,636GH,IOWA,CBOC,VISN 23,VA NWIHS, OMAHA DIVISION,Ambulatory Health Care Facilities
1661,4-1661,GALESBURG CBOC,False,VA,GALESBURG COMMUNITY BASED OUTPATIENT CLINIC,1629022108,636GI,ILLINOIS,CBOC,VISN 23,VA NWIHS, OMAHA DIVISION,Ambulatory Health Care Facilities
1662,4-1662,DUBUQUE CBOC,False,VA,DUBUQUE COMMUNITY BASED OUTPATIENT CLINIC,1346293818,636GJ,IOWA,CBOC,VISN 23,VA NWIHS, OMAHA DIVISION,Ambulatory Health Care Facilities
1663,4-1663,FORT DODGE CBOC,False,VA,FORT DODGE CBOC,1154374148,636GK,IOWA,CBOC,VISN 23,VA NWIHS, OMAHA DIVISION,Ambulatory Health Care Facilities
1664,4-1664,GRAND ISLAND SARRTP,False,VA,GRAND ISLAND SARRTP,,636PA,NEBRASKA,SARRTP,VISN 23,VA NWIHS, OMAHA DIVISION,
1665,4-1665,ASHEVILLE-PRRTP,False,VA,ASHEVILLE-PRRTP,,637PA,NORTH CAROLINA,SARRTP,VISN 6,ASHEVILLE VAMC,
1666,4-1666,SAN JOSE,False,VA,PALO ALTO HEALTH CARE SYSTEM - SAN JOSE DIVSION,1346283744,640BY,CALIFORNIA,OPC,VISN 21,PALO ALTO HCS,Ambulatory Health Care Facilities
1667,4-1667,CAPITOLA,False,VA,PALO ALTO HEALTH CARE SYSTEM - CAPITOLA DIVSION,1548213325,640GA,CALIFORNIA,CBOC,VISN 21,PALO ALTO HCS,Ambulatory Health Care Facilities
1668,4-1668,STOCKTON,False,VA,PALO ALTO HEALTH CARE SYSTEM - STOCKTON DIVSION,1881637254,640HA,CALIFORNIA,ORC,VISN 21,PALO ALTO HCS,Ambulatory Health Care Facilities
1669,4-1669,MODESTO,False,VA,PALO ALTO HEALTH CARE SYSTEM - MODESTO DIVSION,1649218322,640HB,CALIFORNIA,ORC,VISN 21,PALO ALTO HCS,Ambulatory Health Care Facilities
1670,4-1670,MONTEREY,False,VA,PALO ALTO HEALTH CARE SYSTEM - MONTEREY DIVSION,1134162688,640HC,CALIFORNIA,ORC,VISN 21,PALO ALTO HCS,Ambulatory Health Care Facilities
1671,4-1671,ZZ CAMBRIDGE,True,VA,,,641GA,MARYLAND,CBOC,,,
1672,4-1672,ZZ CAMBRIDGE,True,VA,,,641HA,MARYLAND,ORC,,,
1673,4-1673,FT. DIX (PHILADELPHIA) CBOC,False,VA,FT. DIX (PHILADELPHIA) CBOC,1750324406,642GA,NEW JERSEY,CBOC,VISN 4,PHILADELPHIA, PA VAMC,Ambulatory Health Care Facilities
1674,4-1674,US COAST GUARD TRAINING CENTER,True,VA,US COAST GUARD TRAINING CENTER,1912959545,642GB,NEW JERSEY,CBOC,,,Ambulatory Health Care Facilities
1675,4-1675,MESA OPC,False,VA,MESA OPC,1437197902,644BY,ARIZONA,OPC,VISN 18,PHOENIX VAMC,Ambulatory Health Care Facilities
1676,4-1676,PHOENIX ARMY HOSP,False,,,,644CN,ARIZONA,USAH,,PHOENIX VAMC,
1677,4-1677,PHOENIX AFB HOSP,False,AIR FORCE,,,644CZ,ARIZONA,USAF,,PHOENIX VAMC,
1678,4-1678,PHOENIX STATE DOM,False,,,,644DT,ARIZONA,STNB,,PHOENIX VAMC,
1679,4-1679,SUN CITY, AZ CBOC,False,VA,,1598704512,644GA,ARIZONA,CBOC,VISN 18,PHOENIX VAMC,Ambulatory Health Care Facilities
1680,4-1680,SHOW LOW CBOC,False,VA,,1205874351,644GB,ARIZONA,CBOC,VISN 18,PHOENIX VAMC,Ambulatory Health Care Facilities
1681,4-1681,VA HCS HEINZ DIVISION,False,VA,VA HEALTH CARE SYSTEM HEINZ DIVISION,1366486094,646A4,PENNSYLVANIA,VAMC,VISN 4,PITTSBURGH HCS (646),Ambulatory Health Care Facilities
1682,4-1682,ZZPITTSBURGH, PA SOC,True,VA,PITTSBURGH,,646BY,PENNSYLVANIA,OPC,,,
1683,4-1683,SOUTHWESTERN VET CTR, PA SVH,False,VA,SOUTHWESTERN VETERANS CENTER,,646DT,PENNSYLVANIA,SVH,VISN 4,PITTSBURGH (UD), PA VAMC,
1684,4-1684,ST. CLAIRSVILLE, OH CBOC,False,VA,BELMONT COUNTY ST. CLAIRSVILLE (STERLING MEDICAL),1821038290,646GA,OHIO,CBOC,VISN 4,PITTSBURGH (UD), PA VAMC,Ambulatory Health Care Facilities
1685,4-1685,GREENSBURG, PA CBOC,False,VA,GREENSBURG VA PRIMARY CARE OUTPATIENT CLINIC,1730134040,646GB,PENNSYLVANIA,CBOC,VISN 4,PITTSBURGH (UD), PA VAMC,Ambulatory Health Care Facilities
1686,4-1686,ZZ CAPE GIRARDEAU STNB,True,,,,647DT,MISSOURI,STNB,,,
1687,4-1687,ZZ ST LOUIS SVH,True,,,,647DU,MISSOURI,SVH,,,
1688,4-1688,ZZ WEST PLAINS CBOC,True,VA,,,647GA,MISSOURI,CBOC,,,
1689,4-1689,ZZ PARAGOULD CBOC,True,VA,,,647GB,MISSOURI,CBOC,,,
1690,4-1690,ZZ CAPE GIRARDEAU CBOC,True,VA,,,647GC,MISSOURI,CBOC,,,
1691,4-1691,ZZ POPLAR BLUFF MORC,True,VA,,,647HK,MISSOURI,MORC,,,
1692,4-1692,OREGON STATE HOME,False,OTHER,OREGON STATE HOME,,648DT,OREGON,STNB,VISN 20,PORTLAND (OR) VAMC,
1693,4-1693,BEND, OR CBOC,False,VA,BEND, OR CBOC,1184675803,648GA,OREGON,CBOC,VISN 20,PORTLAND (OR) VAMC,Ambulatory Health Care Facilities
1694,4-1694,ZZ LONGVIEW, WA CBOC,True,VA,LONGVIEW, WA CBOC,1851348999,648GC,WASHINGTON,CBOC,,,Ambulatory Health Care Facilities
1695,4-1695,NORTH COAST, OR CBOC,False,VA,NORTH COAST, OR CBOC,1720022940,648GD,OREGON,CBOC,VISN 20,PORTLAND (OR) VAMC,Ambulatory Health Care Facilities
1696,4-1696,KINGMAN CBOC,False,VA,,1770539561,649GA,ARIZONA,CBOC,VISN 18,NORTHERN ARIZONA HCS,Ambulatory Health Care Facilities
1697,4-1697,FLAGSTAFF CBOC,False,VA,,1952345076,649GB,ARIZONA,CBOC,VISN 18,NORTHERN ARIZONA HCS,Ambulatory Health Care Facilities
1698,4-1698,PRESCOTT MORC,False,VA,,,649HK,ARIZONA,MORC,VISN 18,NORTHERN ARIZONA HCS,
1699,4-1699,NEW BEDFORD,False,VA,NEW BEDFORD CBOC,1225076664,650GA,MASSACHUSETTS,CBOC,VISN 1,PROVIDENCE VAMC,Ambulatory Health Care Facilities
1700,4-1700,HYANNIS,False,VA,HYANNIS CBOC,1902851306,650GB,MASSACHUSETTS,CBOC,VISN 1,PROVIDENCE VAMC,Ambulatory Health Care Facilities
1701,4-1701,NANTUCKET,False,VA,NANTUCKET CBOC,1861431223,650GE,MASSACHUSETTS,CBOC,VISN 1,PROVIDENCE VAMC,Ambulatory Health Care Facilities
1702,4-1702,BANDON, OR CBOC,False,VA,BANDON, OR CBOC,1841241932,653GA,OREGON,CBOC,VISN 20,ROSEBURG HCS,Ambulatory Health Care Facilities
1703,4-1703,BROOKINGS, OR CBOC,False,VA,BROOKINGS, OR CBOC,1992756639,653GB,OREGON,CBOC,VISN 20,ROSEBURG HCS,Ambulatory Health Care Facilities
1704,4-1704,AUBURN CBOC,False,VA,VA Sierra Foothills Outpatient Clinic,1962440578,654GA,CALIFORNIA,CBOC,VISN 21,SIERRA NEVADA HCS,Ambulatory Health Care Facilities
1705,4-1705,GAYLORD OUTPATIENT CLINIC,False,VA,Gaylord VA Outpatient Clinic,1003869843,655GA,MICHIGAN,OPC,VISN 11,,Ambulatory Health Care Facilities
1706,4-1706,TRAVERSE CITY,False,VA,Traverse City VA Outpatient Clinic,1811931918,655GB,MICHIGAN,CBOC,VISN 11,,Ambulatory Health Care Facilities
1707,4-1707,OSCODA CBOC,False,VA,Oscoda VA Outpaient Clinic,1265470843,655GC,MICHIGAN,CBOC,VISN 11,,Ambulatory Health Care Facilities
1708,4-1708,BRAINERD CBOC,False,VA,BRAINERD VA COMMUNITY OUTPATIENT CLINIC,,656GA,MINNESOTA,CBOC,VISN 23,ST. CLOUD VAMC,
1709,4-1709,ZZ COPE VIRGINIA,True,VA,ZZ COPE VIRGINIA,,656HA,MINNESOTA,ORC,,,
1710,4-1710,ZZ COPE DULUTH,True,VA,ZZ COPE DULUTH,,656HB,MINNESOTA,ORC,,,
1711,4-1711,ZZ COPE HIBBING,True,VA,ZZ COPE HIBBING,,656HC,MINNESOTA,ORC,,,
1712,4-1712,STC-PRRTP,False,VA,ST CLOUD PRRTP,,656PA,MINNESOTA,PRRTP,VISN 23,ST. CLOUD VAMC,
1713,4-1713,ST. LOUIS VA PHARM/DDTU MO PHA,False,VA,ST. LOUIS VA PHARMACY/DDTU (657CA),,657CA,MISSOURI,PHARM,VISN 15,ST. LOUIS MO VAMC-JC DIVISION,
1714,4-1714,ST. LOUIS VA PHARMACY/NUCL MED,False,VA,ST. LOUIS VA PHARMACY/NUCL MED,,657CB,MISSOURI,PHARM,VISN 15,ST. LOUIS MO VAMC-JC DIVISION,
1715,4-1715,ZZ MEXICO STATE HOME,True,,MEXICO STATE HOME (657DV),,657DV,MISSOURI,STNB,,,
1716,4-1716,ST. LOUIS MO VET STATE HOME,False,OTHER,ST. LOUIS MISSOURI VETERANS STATE HOME (657DW),,657DW,MISSOURI,STNB,VISN 15,ST. LOUIS MO VAMC-JC DIVISION,
1717,4-1717,BELLEVILLE IL CBOC,False,VA,BELLEVILLE IL CBOC (657GA),1154374429,657GA,ILLINOIS,CBOC,VISN 15,ST. LOUIS MO VAMC-JC DIVISION,Ambulatory Health Care Facilities
1718,4-1718,ST. LOUIS MO CBOC,False,VA,ST LOUIS MO CBOC (657GB),,657GB,MISSOURI,CBOC,VISN 15,ST. LOUIS MO VAMC-JC DIVISION,
1719,4-1719,ZZ EFFINGHAM IL CBOC-STL,True,VA,EFFINGHAM IL CBOC-STL (657GC),,657GC,ILLINOIS,CBOC,,,
1720,4-1720,ST. CHARLES MO CBOC,False,VA,ST CHARLES MO CBOC (657GD),1083654453,657GD,MISSOURI,CBOC,VISN 15,ST. LOUIS MO VAMC-JC DIVISION,Ambulatory Health Care Facilities
1721,4-1721,SPRINGFIELD IL CBOC,False,VA,SPRINGFIELD IL CBOC (657GE),1154369825,657GE,ILLINOIS,CBOC,VISN 15,ST. LOUIS MO VAMC-JC DIVISION,Ambulatory Health Care Facilities
1722,4-1722,ZZ ROANOKE PHS,True,VA,ROANOKE PHS,,658C6,VIRGINIA,PHS,,,
1723,4-1723,ZZ ROANOKE NAVY HOSP,True,VA,ROANOKE NAVY HOSP,,658CT,VIRGINIA,USNH,,,
1724,4-1724,ZZ SALEM AFB HOSP,True,VA,SALEM AFB HOSP,,658CZ,VIRGINIA,USAF,,,
1725,4-1725,VIRGINIA VETERANS CARE CENTER,False,OTHER,VA VETERANS CARE CENTER,,658DT,VIRGINIA,STNB,VISN 6,SALEM VAMC,
1726,4-1726,TAZEWELL CBOC,False,VA,TAZEWELL CBOC,1124067012,658GA,VIRGINIA,CBOC,VISN 6,SALEM VAMC,Ambulatory Health Care Facilities
1727,4-1727,DANVILLE CBOC,False,VA,DANVILLE CBOC,1245283878,658GB,VIRGINIA,CBOC,VISN 6,SALEM VAMC,Ambulatory Health Care Facilities
1728,4-1728,STUARTS DRAFT,False,VA,STUARTS DRAFT OUTREACH CLINIC,1316981319,658HA,VIRGINIA,ORC,VISN 6,SALEM VAMC,Ambulatory Health Care Facilities
1729,4-1729,ZZ PULASKI,True,VA,PULASKI OUTREACH CLINIC,,658HB,VIRGINIA,ORC,,,
1730,4-1730,LYNCHBURG,False,VA,LYNCHBURG OUTREACH CLINIC,1366498651,658HC,VIRGINIA,ORC,VISN 6,SALEM VAMC,Ambulatory Health Care Facilities
1731,4-1731,ZZ HILLSVILE,True,VA,HILLSVILLE OUTREACH CLINIC,,658HD,VIRGINIA,ORC,,,
1732,4-1732,ZZ MARTINSVILLE CBOC,True,VA,MARTINSVILLE CBOC,,658HE,VIRGINIA,CBOC,,,
1733,4-1733,ZZ DANVILLE,True,VA,DANVILLE,,658HF,VIRGINIA,ORC,,,
1734,4-1734,CONVINGTON,False,VA,COVINGTON OUTREACH CLINIC,1447202544,658HG,VIRGINIA,ORC,VISN 6,SALEM VAMC,Ambulatory Health Care Facilities
1735,4-1735,ZZ MARION,True,VA,MARION OUTREACH CLINIC,,658HH,VIRGINIA,ORC,,,
1736,4-1736,WINSTON,False,VA,WINSTON,,659CN,NORTH CAROLINA,USAH,VISN 6,SALISBURY VAMC,
1737,4-1737,WINSTON,False,VA,WINSTON,,659CT,NORTH CAROLINA,USNH,VISN 6,SALISBURY VAMC,
1738,4-1738,CHARLOTTE,False,VA,CHARLOTTE, CBOC,1477504280,659GA,NORTH CAROLINA,CBOC,VISN 6,SALISBURY VAMC,Ambulatory Health Care Facilities
1739,4-1739,SALT LAKE CITY,False,AIR FORCE,HILL AIR FORCE BASE,,660CZ,UTAH,USAF,VISN 19,SALT LAKE CITY HCS,
1740,4-1740,POCATELLO STNB,False,OTHER,Idaho State Veterans Home ,,660DT,IDAHO,STNB,VISN 19,SALT LAKE CITY HCS,
1741,4-1741,POCATELLO CBOC,False,VA,VA POCATELLO CBOC (660GA),1487691002,660GA,IDAHO,CBOC,VISN 19,SALT LAKE CITY HCS,Ambulatory Health Care Facilities
1742,4-1742,OGDEN,False,VA,VA OGDEN CBOC (660GB),1407894868,660GB,UTAH,CBOC,VISN 19,SALT LAKE CITY HCS,Ambulatory Health Care Facilities
1743,4-1743,ELY,False,VA,VA ELY CONTRACT CLINIC (660GC),1174576235,660GC,NEVADA,CBOC,VISN 19,SALT LAKE CITY HCS,Ambulatory Health Care Facilities
1744,4-1744,ROOSEVELT,False,VA,VA ROOSEVELT CONTRACT CLINIC (660GD),1124062898,660GD,UTAH,CBOC,VISN 19,SALT LAKE CITY HCS,Ambulatory Health Care Facilities
1745,4-1745,OREM,False,VA,VA OREM CBOC (660GE),1093753675,660GE,UTAH,CBOC,VISN 19,SALT LAKE CITY HCS,Ambulatory Health Care Facilities
1746,4-1746,GREEN RIVER,False,VA,VA GREEN RIVER CBOC CLINIC (660GF),1477508133,660GF,WYOMING,CBOC,VISN 19,SALT LAKE CITY HCS,Ambulatory Health Care Facilities
1747,4-1747,SAINT GEORGE,False,VA,VA ST. GEORGE CBOC (660GG),1184664559,660GG,UTAH,CBOC,VISN 19,SALT LAKE CITY HCS,Ambulatory Health Care Facilities
1748,4-1748,13TH & MISSION DOM,False,VA,,1538119250,662BU,CALIFORNIA,DOM,VISN 21,SAN FRANCISCO VAMC,Ambulatory Health Care Facilities
1749,4-1749,SAN FRAN PHS,False,,,,662C5,CALIFORNIA,PHS,VISN 21,SAN FRANCISCO VAMC,
1750,4-1750,SAN FRAN USAH,False,,,,662CN,CALIFORNIA,USAH,VISN 21,SAN FRANCISCO VAMC,
1751,4-1751,SAN FRAN USNH,False,,,,662CT,CALIFORNIA,USNH,VISN 21,SAN FRANCISCO VAMC,
1752,4-1752,SAN FRAN USAF,False,,,,662CZ,CALIFORNIA,USAF,VISN 21,SAN FRANCISCO VAMC,
1753,4-1753,SANTA ROSA, CA CBOC ,False,VA,,1366480469,662GA,CALIFORNIA,CBOC,VISN 21,SAN FRANCISCO VAMC,Ambulatory Health Care Facilities
1754,4-1754,VALLEJO CBOC,False,VA,,,662GB,CALIFORNIA,CBOC,VISN 21,SAN FRANCISCO VAMC,
1755,4-1755,EUREKA CBOC,False,VA,,1669425013,662GC,CALIFORNIA,CBOC,VISN 21,SAN FRANCISCO VAMC,Ambulatory Health Care Facilities
1756,4-1756,UKIAH CBOC,False,VA,,1508805409,662GD,CALIFORNIA,CBOC,VISN 21,SAN FRANCISCO VAMC,Ambulatory Health Care Facilities
1757,4-1757,YOUNTVILLE ORC,False,VA,,,662HA,CALIFORNIA,ORC,VISN 21,SAN FRANCISCO VAMC,
1758,4-1758,SAN FRAN PRRTP,False,VA,,,662PA,CALIFORNIA,PRRTP,VISN 21,SAN FRANCISCO VAMC,
1759,4-1759,AMERICAN LAKE,False,VA,PUGET SOUND HEALTH CARE SYSTEM - AMERICAN LAKE DOM PTF,,663BU,WASHINGTON,DOM,VISN 20,AMERICAN LAKE (VAMC),
1760,4-1760,SEATTLE,False,VA,PUGET SOUND HEALTH CARE SYSTEM - SEATTLE PUB HEALTH PTF,,663C5,WASHINGTON,PHS,VISN 20,PUGET SOUND HCS,
1761,4-1761,MADIGAN,False,VA,PUGET SOUND HEALTH CARE SYSTEM - MADIGAN PTF,,663CN,WASHINGTON,USAH,VISN 20,AMERICAN LAKE (VAMC),
1762,4-1762,SEATTLE,False,VA,PUGET SOUND HEALTH CARE SYSTEM - SEATTLE PTF,,663CT,WASHINGTON,USNH,VISN 20,PUGET SOUND HCS,
1763,4-1763,IMPERIAL VALLEY CBOC,False,VA,IMPERIAL VALLEY CBOC,1366498313,664GA,CALIFORNIA,CBOC,VISN 22,SAN DIEGO HCS,Ambulatory Health Care Facilities
1764,4-1764,VISTA,False,VA,VISTA CBOC,1568401404,664GB,CALIFORNIA,CBOC,VISN 22,SAN DIEGO HCS,Ambulatory Health Care Facilities
1765,4-1765,CHULA VISTA,False,VA,CHULA VISTA CBOC,1821040965,664GC,CALIFORNIA,CBOC,VISN 22,SAN DIEGO HCS,Ambulatory Health Care Facilities
1766,4-1766,ZZ SANTA BARBARA (CBOC),True,VA,,,665B2,CALIFORNIA,CBOC,,,
1767,4-1767,ZZ BAKERSFIELD (SOC),True,VA,,,665BY,CALIFORNIA,OPC,,,
1768,4-1768,ZZ LOS ANGELES SOC,True,VA,,,665BZ,CALIFORNIA,OPC,,,
1769,4-1769,ZZ SEPULVEDA (PHARM),True,VA,,,665CA,CALIFORNIA,PHARM,,,
1770,4-1770,ZZ SEPULVEDA (PHARM),True,VA,,,665CB,CALIFORNIA,PHARM,,,
1771,4-1771,ZZ LOS ANGELES PHARM,True,VA,,,665CC,CALIFORNIA,PHARM,,,
1772,4-1772,ZZ EDWARDS AFB,True,AIR FORCE,EDWARDS AFB,,665CZ,CALIFORNIA,USAF,,,
1773,4-1773,ZZ LOS ANGELES CBOC,True,VA,,,665GA,CALIFORNIA,CBOC,,,
1774,4-1774,ZZ LANCASTER CBOC,True,VA,,,665GB,CALIFORNIA,CBOC,,,
1775,4-1775,ZZ BILLINGS, WY CBOC,True,OTHER,ZZ BILLINGS, WY CBOC,,666GA,MONTANA,CBOC,,,
1776,4-1776,CASPER, WY CBOC,False,VA,CASPER CBOC,1538110226,666GB,WYOMING,CBOC,VISN 19,SHERIDAN, WY VAMC,Ambulatory Health Care Facilities
1777,4-1777,RIVERTON, WY CBOC,False,VA,RIVERTON CBOC,1457399412,666GC,WYOMING,CBOC,VISN 19,SHERIDAN, WY VAMC,Ambulatory Health Care Facilities
1778,4-1778,POWELL, WY CBOC,False,VA,POWELL CBOC,1366489841,666GD,WYOMING,CBOC,VISN 19,SHERIDAN, WY VAMC,Ambulatory Health Care Facilities
1779,4-1779,NORTH MONRO,False,VA,NORTHEAST LOUISIANA WAR VETERANS HOME,,667DT,LOUISIANA,STNB,VISN 16,SHREVEPORT VAMC,
1780,4-1780,TEXARKANA,False,VA,TEXARKANA CBOC,1417996489,667GA,ARKANSAS,CBOC,VISN 16,SHREVEPORT VAMC,Ambulatory Health Care Facilities
1781,4-1781,MONROE,False,VA,MONROE CBOC,1649218090,667GB,LOUISIANA,CBOC,VISN 16,SHREVEPORT VAMC,Ambulatory Health Care Facilities
1782,4-1782,LONGVIEW,False,VA,LONGVIEW CBOC,1457307522,667GC,TEXAS,CBOC,VISN 16,SHREVEPORT VAMC,Ambulatory Health Care Facilities
1783,4-1783,LEWISTON,False,VA,LEWISTON,,668DT,IDAHO,STNB,VISN 20,SPOKANE VAMC,
1784,4-1784,SPOKANE MORC,False,VA,SPOKANE MORC,,668HK,WASHINGTON,MORC,VISN 20,SPOKANE VAMC,
1785,4-1785,ZZ MASSENA,True,VA,,,670GA,NEW YORK,CBOC,,,
1786,4-1786,ZZ FT. DRUM,True,VA,,,670GB,NEW YORK,CBOC,,,
1787,4-1787,ZZ ROME,True,VA,,,670GC,NEW YORK,CBOC,,,
1788,4-1788,ZZ BINGHAMTON,True,VA,,,670GE,NEW YORK,CBOC,,,
1789,4-1789,ZZ OSWEGO,True,VA,,,670GF,NEW YORK,CBOC,,,
